Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Address,canonical_Length of Day,canonical_Fax,canonical_Center Director,canonical_Head Start Fund,canonical_Program Name,canonical_Email Address,canonical_Site name,canonical_NAEYC Program Id,canonical_Director,canonical_Progmod,canonical_Executive Director,canonical_Number per Site HS,canonical_Number per Site EHS,canonical_Eearly Head Start Fund,canonical_Purple binder service type,canonical_NAEYC Valid Until,canonical_Column,canonical_ECE Available Programs,canonical_Zip,canonical_Source,canonical_Phone,canonical_Ounce of Prevention Description,canonical_CC fund,canonical_Neighborhood,canonical_Program Option,canonical_Column2,canonical_Agency,canonical_IDHS Provider ID,canonical_Funded Enrollment,canonical_Id,canonical_Website
442,0.473855274064,1875,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY NEW HOPE,4255 W DIVISION ,60651,7724908,,,,,,,SALVATION ARMY,HUMBOLDT PARK,,,,,Catherine Eason,Yes,No,No,3278PS(HS Collaboration with Childcare & PreK),,,,,,,,,,b'4255 w division',b'half day/full day',b'',b'www.usc.salvationarmy.com',b'',b'child care',b'',b'salvation army new hope',b'',b'',b'no',b'3278ps(hs collaboration with childcare & prek)',b'',b'',b'catherine eason',b'',b'catherine eason',b'',b'claudia rowland',b'60651',b'cps_early_childhood_portal_scrape.csv',b'7224908',b'',b'yes',b'humboldt park',b'humboldt park',b'child care',b'',b'',b'salvation army',b'1275',b'no'
383,0.337241075933,1876,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY RED SHIELD,945 W 69TH STREET ,60621,3583224,,,,,,,SALVATION ARMY,ENGLEWOOD,,,,,Lillie Denton,Yes,No,No,,,,,,,,,,,b'845 w 69th st',b'half day/full day',b'',b'www.usc.salvationarmy.com',b'',b'head start',b'',b'salvation army - family outreach initiative (sal army)',b'',b'',b'no',b'4121it(ehs)',b'',b'',b'rosie mohammad',b'',b'rosie mohammad',b'',b'claudia rowland',b'60621',b'cps_early_childhood_portal_scrape.csv',b'3824706',b'',b'yes',b'',b'englewood',b'child care',b'',b'',b'salvation army',b'1868',b'no'
693,0.638880074024,1877,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY SOUTH SHORE BIBLE/MARANATHA HEAD START,1631 E 71ST ST ,60649,4937500,,,,,,,SALVATION ARMY,SOUTH SHORE,,,,,Jaqueline Carter,Yes,No,No,4380PS(HS Collaboration with Childcare),,,,,,,,,,b'1631 e 71st st',b'extended day',b'',b'www.usc.salvationarmy.com',b'',b'child care',b'',b'salvation army south shore bible/maranatha head start',b'',b'',b'no',b'4380ps(hs collaboration with childcare)',b'',b'',b'jaqueline carter',b'',b'jaqueline carter',b'',b'claudia rowland',b'60649',b'cps_early_childhood_portal_scrape.csv',b'4937500',b'',b'yes',b'',b'south shore',b'child care',b'',b'',b'salvation army',b'39',b'no'
94,0.915677,1878,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY TEEN PARENTING PROGRAM,1548 W ADAMS ,60607,4210327,,,,,,,SALVATION ARMY,NEAR WEST SIDE,,,,,Jasmin Marshall,No,Yes,No,,,,,,,,,,,b'1548 w adams',b'',b'',b'www.usc.salvationarmy.com',b'',b'',b'',b'salvation army teen parenting program',b'',b'',b'yes',b'',b'',b'',b'jasmin marshall',b'',b'jasmin marshall',b'',b'claudia rowland',b'60607',b'dfss_agencysitelies_2012.csv',b'4210327',b'',b'no',b'',b'near west side',b'',b'',b'',b'salvation army',b'2267',b'no'
0,0.744921399487,1879,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY TEMPLE,1 N OGDEN ,60640,2262649,,,,,,,SALVATION ARMY,NEAR WEST SIDE,,,,,Barbara Martin,No,No,No,,,,,,,,,,,b'1 n ogden',b'half day/full day',b'',b'',b'',b'child care',b'',b'salvation army - temple / salvation army',b'',b'',b'no',b'',b'',b'',b'barbara martin',b'',b'',b'',b'cp',b'60607',b'cps_early_childhood_portal_scrape.csv',b'2262649',b'',b'no',b'near west side',b'near west side',b'child care',b'',b'',b'salvation army',b'1',b'no'
717,0.329536744526,1880,chapin_dfss_providers_2011_070212.csv,SOUTH CENTRAL COMMUNITY SERVICES SOUTH CENTRAL COMMUNITY SERVICE,8316 S ELLIS AVE ,60619,4830900,,,,,,,SOUTH CENTRAL COMMUNITY SERVICES,CHATHAM,,,,,Marsha Hightower,Yes,No,No,,,,,,,,,,,b'8316 s. ellis ave.',b'half day/full day',b'',b'www.sccsinc.org',b'',b'child care',b'05/31/14',b'south central community services - south central community services',b'',b'',b'no',b'',b'',b'',b'marsha hightower',b'blasingame@sccsinc.org',b'marsha hightower',b'',b'felicia blasingame',b'60619',b'cps_early_childhood_portal_scrape.csv',b'4830900',b'508122',b'yes',b'chatham',b'chatham',b'',b'',b'',b'south central community services',b'860',b'no'
718,0.815630575021,1881,chapin_dfss_providers_2011_070212.csv,SOUTH EAST ASIA CENTER SOUTH EAST ASIA CENTER (AINSLIE),1134 W AINSLIE ,60640,9897433,,,,,,,SOUTH EAST ASIA CENTER,UPTOWN,,,,,Fe Mendoza,No,No,Yes,"7139IT(Child Care IT Center), 7139PS (Child Care PS Center &",,,,,,,,,,b'1134 w ainslie',b'',b'',b'www.se-asiacenter.org',b'',b'',b'',b'south east asia center south east asia center (ainslie)',b'',b'',b'no',"b'7139it(child care it center), 7139ps (child care ps center &'",b'',b'',b'fe mendoza',b'',b'fe mendoza',b'',b'peter porr',b'60640',b'dfss_agencysitelies_2012.csv',b'9897433',b'',b'no',b'uptown',b'uptown',b'child care',b'',b'',b'south east asia center',b'2269',b'yes'
548,0.758878326416,1882,chapin_dfss_providers_2011_070212.csv,SOUTH EAST ASIA CENTER SOUTH EAST ASIA CENTER (BROADWAY),5120 N BROADWAY AVE ,60640,9897433,,,,,,,SOUTH EAST ASIA CENTER,UPTOWN,,,,,Loipin Chin,No,No,Yes,"2779PS(Child Care PS Center & State Pre-K), 2779SA(School Ag",,,,,,,,,,b'5120 n. broadway ave.',"b'8-11 hours, varies by facility'",b'',b'www.se-asiacenter.org',b'',b'community partnerships',b'',b'south-east asia center',b'',b'',b'no',"b'2779ps(child care ps center & state pre-k), 2779sa(school ag'",b'',b'',b'loipin chin',b'',b'loipin chin',b'',b'peter porr',b'60640',b'cps_early_childhood_portal_scrape.csv',b'9890960',b'',b'no',b'uptown',b'uptown',b'child care',b'',b'',b'south east asia center',b'2270',b'yes'
531,0.499448597431,1883,chapin_dfss_providers_2011_070212.csv,SOUTH EAST ASIA CENTER SOUTH EAST ASIA CENTER (FOSTER),1112 W FOSTER ,60640,9897433,,,,,,,SOUTH EAST ASIA CENTER,EDGEWATER,,,,,Tsering Ngalutsang,No,No,Yes,4127SA(School Age (SA)),,,,,,,,,,b'1112 w foster',b'part day/full day',b'',b'www.se-asiacenter.org',b'',b'school age',b'',b'south-east asia center',b'',b'',b'no',b'4127sa(school age (sa))',b'',b'',b'tsering ngalutsang',b'',b'tsering ngalutsang',b'',b'peter porr',b'60640',b'cps_early_childhood_portal_scrape.csv',b'9897433',b'',b'no',b'',b'edgewater',b'child care',b'',b'',b'south east asia center',b'1164',b'yes'
368,0.361564695835,1884,chapin_dfss_providers_2011_070212.csv,SOUTH SHORE UNITED METHODIST SOUTH SHORE UNITED METHODIST,7350 S JEFFERY ,60649,3424430,,,,,,,SOUTH SHORE UNITED METHODIST,SOUTH SHORE,,,,,Bettye Turner,Yes,No,No,7141PS(HS Collaboration with Childcare),,,,,,,,,,b'7350 s jeffery',b'extended day',b'',b'',b'',b'child care',b'03/31/13',b'south shore united methodist - south shore united',b'',b'',b'no',b'7141ps(hs collaboration with childcare)',b'',b'',b'bettye turner',b'ssumccc1@ameritech.net',b'marcell hooks',b'',b'marcell hooks',b'60649',b'cps_early_childhood_portal_scrape.csv',b'3244430',b'564213',b'yes',b'',b'south shore',b'',b'',b'',b'south shore united methodist',b'2272',b'no'
96,0.611284812291,1885,chapin_dfss_providers_2011_070212.csv,THRESHOLDS THRESHOLDS MOTHERS' PROJECT,1110 W BELMONT ,60657,5373290,,,,,,,THRESHOLDS,LAKE VIEW,,,,,Marshelia Harris,No,No,No,"2535IT(Child Care IT Center), 2535PS(Child Care PS Center),",,,,,,,,,,b'1110 w belmont',b'extended day',b'',b'www.thresholds.org',b'',b'child care',b'',"b""thresholds mothers' project""",b'',b'',b'no',"b'2535it(child care it center), 2535ps(child care ps center),'",b'',b'',b'marshelia harris',b'',b'ayana kiklas',b'',b'cp',b'60657',b'cps_early_childhood_portal_scrape.csv',b'5373290',b'',b'no',b'lake view',b'lake view',b'child care',b'',b'',b'thresholds',b'228',b'no'
97,0.444150418043,1886,chapin_dfss_providers_2011_070212.csv,"TRINITY RESOURCES UNLIMITED, INC. HIGH MOUNTAIN",919 N LAVERGNE ,60651,6263997,,,,,,,"TRINITY RESOURCES UNLIMITED, INC.",AUSTIN,,,,,Marion Hayes,Yes,No,No,,,,,,,,,,,b'919 n lavergne',b'half day/full day',b'',b'',b'',b'head start',b'',"b'trinity resources unlimited, inc. high mountain'",b'',b'',b'no',b'',b'',b'',b'marion hayes',b'',b'marion hayes',b'',b'marion hayes',b'60651',b'dfss_agencysitelies_2012.csv',b'6263997',b'',b'yes',b'',b'austin',b'',b'',b'',"b'trinity resources unlimited, inc.'",b'883',b'no'
98,0.690621066093,1887,chapin_dfss_providers_2011_070212.csv,"TRINITY RESOURCES UNLIMITED, INC. HOPE FOR YOUTH",5900 W IOWA ,60651,6260322,,,,,,,"TRINITY RESOURCES UNLIMITED, INC.",AUSTIN,,,,,Bernice Porter,Yes,No,No,7019PS(HS Collaboration with Childcare),,,,,,,,,,b'5900 w iowa',b'half day/full day',b'',b'',b'',b'state pre-kindergarten',b'',"b'trinity resources unlimited, inc. - hope for youth'",b'',b'',b'no',b'7019ps(hs collaboration with childcare)',b'',b'',b'bernice porter',b'',b'yolonda johnson',b'',b'marion hayes',b'60651',b'cps_early_childhood_portal_scrape.csv',b'6260323',b'',b'yes',b'',b'austin',b'child care',b'',b'',"b'trinity resources unlimited, inc.'",b'1292',b'no'
719,0.528445998828,1888,chapin_dfss_providers_2011_070212.csv,TRINITY UNITED CHURCH OF CHRIST DR. DETON J. BROOKS HEAD START,6921 S STONY ISLAND ,60649,9552818,,,,,,,TRINITY UNITED CHURCH OF CHRIST,SOUTH SHORE,,,,,Cherie Brown,Yes,No,Yes,"7079PS(HS Collaboration with Childcare & PreK), 4118PS(Child",,,,,,,,,,b'6921 s stony island',b'half day/full day',b'',b'www.tucc.org',b'',b'head start',b'',b'trinity united church of christ dr. deton j. brooks head start',b'',b'',b'no',"b'7079ps(hs collaboration with childcare & prek), 4118ps(child'",b'',b'',b'cherie brown',b'',b'cherie brown',b'',b'janet moore',b'60649',b'cps_early_childhood_portal_scrape.csv',b'9552818',b'',b'yes',b'south shore',b'south shore',b'child care',b'',b'',b'trinity united church of christ',b'2276',b'yes'
633,0.657130932808,1889,chapin_dfss_providers_2011_070212.csv,TRINITY UNITED CHURCH OF CHRIST TRINITY UCC,532 W 95TH ST ,60628,,,,,,,,TRINITY UNITED CHURCH OF CHRIST,WASHINGTON HEIGHTS,,,,,Ekoi Florence,Yes,No,Yes,"2527IT(Child Care IT Center), 4311PS(HS Collaboration with C",,,,,,,,,,b'532 w 95th st',b'half day/full day',b'',b'www.tucc.org',b'',b'child care',b'',b'trinity united church of christ',b'',b'',b'no',"b'2527it(child care it center), 4311ps(hs collaboration with c'",b'',b'',b'ekoi florence',b'',b'ekoi florence',b'',b'janet moore',b'60628',b'cps_early_childhood_portal_scrape.csv',b'4883511',b'',b'yes',b'',b'washington heights',b'',b'',b'',b'trinity united church of christ',b'1889',b'yes'
720,0.416249766946,1890,chapin_dfss_providers_2011_070212.csv,WESTSIDE HOLISTIC FAMILY SERVICES WESTSIDE HOLISTIC FAMILY SERVICES,4909 W DIVISION ,60651,9218777,,,,,,,WESTSIDE HOLISTIC FAMILY SERVICES,AUSTIN,,,,,Florence Merritt,Yes,No,No,,,,,,,,,,,b'4909 w. division',b'half day/full day',b'',b'',b'',b'head start',b'',b'westside holistic family services westside holistic family services',b'',b'',b'no',b'',b'',b'',b'florence merritt',b'',b'florence merritt',b'',b'cp',b'60651',b'ece chicago find a school scrape.csv',b'9218777',b'',b'yes',b'austin',b'austin',b'',b'',b'',b'westside holistic family services',b'2410',b'no'
721,0.632560312748,1891,chapin_dfss_providers_2011_070212.csv,WOODLAWN A.M.E. CHURCH WOODLAWN AME CHURCH,6456 S EVANS ,60637,6671402,,,,,,,WOODLAWN A.M.E. CHURCH,WOODLAWN,,,,,Samara Akins,No,No,No,"7148IT(Child Care IT Center), 2686SA(School Age (SA)), 7148P",,,,,,,,,,b'6456 s evans',b'extended day',b'',b'www.woodlawnamechurch.org',b'',b'child care',b'',b'woodlawn ame',b'',b'',b'no',"b'7148it(child care it center), 2686sa(school age (sa)), 7148p'",b'',b'',b'samara akins',b'',b'samara akins',b'',b'samara akins',b'60637',b'cps_early_childhood_portal_scrape.csv',b'6671402',b'',b'no',b'',b'woodlawn',b'child care',b'',b'',b'woodlawn a.m.e. church',b'1222',b'no'
449,0.477679186397,1892,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO DR. EFFIE O ELLIS,10 S KEDZIE ,60612,5339011,,,,,,,YMCA OF METROPOLITAN CHICAGO,EAST GARFIELD PARK,,,,,Anelyn Jablo,Yes,No,No,4364PS(HS Collaboration with Childcare & PreK),,,,,,,,,,b'10 s kedzie',b'half day/full day',b'',b'www.ymcachicago.org',b'',b'child care',b'',b'national louis university - dr. effie o. ellis training center',b'',b'',b'no',b'4364ps(hs collaboration with childcare & prek)',b'',b'',b'anelyn jablo',b'',b'anelyn jablo',b'',b'dorothy cole-gary',b'60612',b'cps_early_childhood_portal_scrape.csv',b'5339011',b'',b'yes',b'east garfield park',b'east garfield park',b'',b'',b'',b'ymca of metropolitan chicago',b'2',b'no'
568,0.354410101067,1893,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO GARFIELD,7 N HOMAN ,60624,2653900,,,,,,,YMCA OF METROPOLITAN CHICAGO,EAST GARFIELD PARK,,,,,Paulette Hernandez,Yes,Yes,No,"7081PS(HS Collaboration with Childcare & PreK), 6039IP(EHS C",,,,,,,,,,b'7 n homan',b'extended day',b'',b'www.ymcachicago.org',b'',b'head start',b'10/01/15',b'ymca of metropolitan chicago - garfield head start/child developmental center- ymca',b'',b'',b'yes',"b'7081ps(hs collaboration with childcare & prek), 6039ip(ehs c'",b'',b'',b'paulette hernandez',b'phernandez@ymcachicago.org',b'paulette hernandez',b'',b'cp',b'60624',b'cps_early_childhood_portal_scrape.csv',b'2653900',b'508110',b'yes',b'east garfield park',b'east garfield park',b'child care',b'',b'',b'ymca of metropolitan chicago',b'2281',b'no'
404,0.559879906476,1894,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO HIGH RIDGE,2424 W TOUHY ,60645,2628300,,,,,,,YMCA OF METROPOLITAN CHICAGO,WEST RIDGE,,,,,Linda Acevedo,Yes,No,Yes,"2132IT(Child Care IT Center), 7094PS(HS Collaboration with C",,,,,,,,,,b'2424 w touhy',b'half day/full day',b'',b'www.ymcachicago.org',b'',b'child care',b'11/30/14',b'ymca of metropolitan chicago - high ridge ymca',b'',b'',b'no',"b'2132it(child care it center), 7094ps(hs collaboration with c'",b'',b'',b'linda acevedo',b'',b'linda acevedo',b'',b'dorothy cole-gary',b'60645',b'cps_early_childhood_portal_scrape.csv',b'2628300',b'725321',b'yes',b'west ridge',b'west ridge',b'child care',b'',b'',b'ymca of metropolitan chicago',b'74',b'yes'
100,0.85788,1895,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO JEANNE KENNEY DAY CARE CENTER,7600 S PARNELL ,60620,8861216,,,,,,,YMCA OF METROPOLITAN CHICAGO,WASHINGTON HEIGHTS,,,,,Arlene Lewis,Yes,Yes,No,"4393IT(Child Care IT Center), 4393PS(Child Care PS Center),",,,,,,,,,,b'7600 s. parnell',b'',b'',b'www.ymcachicago.org',b'',b'',b'',b'ymca of metropolitan chicago jeanne kenney day care center',b'',b'',b'yes',"b'4393it(child care it center), 4393ps(child care ps center),'",b'',b'',b'arlene lewis',b'',b'arlene lewis',b'',b'dorothy cole-gary',b'60620',b'dfss_agencysitelies_2012.csv',b'8861216',b'',b'yes',b'',b'washington heights',b'',b'',b'',b'ymca of metropolitan chicago',b'2283',b'no'
722,0.407400468985,1896,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO LOGAN SQUARE - FIRST LUTHERAN,3500 W FULLERTON ,60647,8625960,,,,,,,YMCA OF METROPOLITAN CHICAGO,LOGAN SQUARE,,,,,Nilsa Ramirez,Yes,No,No,,,,,,,,,,,b'3500 w fullerton',b'half day/full day',b'',b'www.ymcachicago.org',b'',b'head start',b'04/30/15',b'ymca of metropolitan chicago logan square - first lutheran',b'',b'',b'no',b'',b'',b'',b'nilsa ramirez',b'niramirez@ymcachicago.org',b'nilsa ramirez',b'',b'dorothy cole-gary',b'60647',b'chapin_dfss_providers_2011_070212.csv',b'8625960',b'546223',b'yes',b'',b'logan square',b'',b'',b'',b'ymca of metropolitan chicago',b'2284',b'no'
402,0.557231704394,1897,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO MARSHALL,3250 W ADAMS ,60624,2650145,,,,,,,YMCA OF METROPOLITAN CHICAGO,EAST GARFIELD PARK,,,,,Beverly Ross,No,Yes,No,"6040IP(EHS Collaboration Enhanced Center-IP), 6040EP(EHS Col",,,,,,,,,,b'3250 w adams',b'extended day',b'',b'www.ymcachicago.org',b'',b'early head start',b'',b'ymca of metropolitan chicago marshall',b'',b'',b'yes',"b'6040ip(ehs collaboration enhanced center-ip), 6040ep(ehs col'",b'',b'',b'beverly ross',b'',b'beverly ross',b'',b'dorothy cole-gary',b'60624',b'cps_early_childhood_portal_scrape.csv',b'2650145',b'',b'no',b'',b'east garfield park',b'early head start',b'',b'',b'ymca of metropolitan chicago',b'497',b'no'
578,0.743146174484,1898,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO MCCORMICK TRIBUNE,1834 N LAWNDALE ,60647,2352525,,,,,,,YMCA OF METROPOLITAN CHICAGO,LOGAN SQUARE,,,,,Maria Franco,Yes,Yes,Yes,"2697IT(Child Care IT Center), 7096PS(HS Collaboration with C",,,,,,,,,,b'1834 n lawndale',b'half day/full day',b'',b'www.ymcachicago.org',b'',b'child care',b'11/01/16',b'ymca of metropolitan chicago - mccormick tribune- ymca',b'',b'',b'yes',"b'2697it(child care it center), 7096ps(hs collaboration with c'",b'',b'',b'maria franco',b'mfranco@ymcachicago.org',b'maria franco',b'',b'dorothy cole-gary',b'60647',b'cps_early_childhood_portal_scrape.csv',b'2352525',b'726298',b'yes',b'west town',b'logan square',b'child care',b'',b'',b'ymca of metropolitan chicago',b'55',b'yes'
50,0.469188844456,1899,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO NORTH LAWNDALE,3449 W ARTHINGTON ,60624,6380773,,,,,,,YMCA OF METROPOLITAN CHICAGO,NORTH LAWNDALE,,,,,Leslie Hampton,Yes,Yes,Yes,"8023IT(Child Care IT Center), 8022PS(HS Collaboration with C",,,,,,,,,,b'3449 w arthington',b'half day/full day',b'',b'www.ymcachicago.org',b'',b'head start',b'02/01/16',b'ymca of metropolitan chicago - north lawndale ymca',b'',b'',b'yes',"b'8023it(child care it center), 8022ps(hs collaboration with c'",b'',b'',b'leslie hampton',b'tjthompson@ymcachicago.org',b'leslie hampton',b'',b'cp',b'60624',b'cps_early_childhood_portal_scrape.csv',b'6380773',b'508141',b'yes',b'north lawndale',b'north lawndale',b'child care',b'',b'',b'ymca of metropolitan chicago',b'1199',b'yes'
539,0.479057972248,1900,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO RAUNER,2700 S WESTERN AVE ,60608,8473115,,,,,,,YMCA OF METROPOLITAN CHICAGO,LOWER WEST SIDE,,,,,Sonya Sifuentes,Yes,Yes,Yes,"4167IT(Child Care IT Center), 4170PS(HS Collaboration with C",,,,,,,,,,b'2700 s western ave',b'half day/full day',b'',b'www.ymcachicago.org',b'',b'head start',b'11/01/15',b'ymca of metropolitan chicago - rauner',b'',b'',b'yes',"b'4167it(child care it center), 4170ps(hs collaboration with c'",b'',b'',b'sonya sifuentes',b'ssifuentes@ymcachicago.org',b'sonya sifuentes',b'',b'dorothy cole-gary',b'60608',b'cps_early_childhood_portal_scrape.csv',b'8473115',b'726196',b'yes',b'',b'lower west side',b'',b'',b'',b'ymca of metropolitan chicago',b'81',b'yes'
534,0.671316713095,1901,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO SOUTH CHICAGO,3039 E 91ST STREET ,60617,7219100,,,,,,,YMCA OF METROPOLITAN CHICAGO,SOUTH CHICAGO,,,,,Sherry Ceroomes,Yes,No,Yes,"2694IT(Child Care IT Center), 7095PS(HS Collaboration with C",,,,,,,,,,b'3039 e. 91st street',"b'8-11 hours, varies by facility'",b'',b'www.ymcachicago.org',b'',b'community partnerships',b'',b'ymca south chicago',b'',b'',b'no',"b'2694it(child care it center), 7095ps(hs collaboration with c'",b'',b'',b'sherry ceroomes',b'',b'sherry ceroomes',b'',b'dorothy cole-gary',b'60617',b'cps_early_childhood_portal_scrape.csv',b'7219100',b'',b'yes',b'south chicago',b'south chicago',b'child care',b'',b'',b'ymca of metropolitan chicago',b'324',b'yes'
605,0.616667151451,1902,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO SOUTH SIDE,6330 S STONY ISLAND ,60637,7739470,,,,,,,YMCA OF METROPOLITAN CHICAGO,WOODLAWN,,,,,Bobbie Dickens,Yes,Yes,Yes,"2695IT(Child Care IT Center), 7144PS(HS Collaboration with C",,,,,,,,,,b'6330 s stony island',b'half day/full day',b'',b'www.ymcachicago.org',b'',b'child care',b'11/30/14',b'ymca of metropolitan chicago - south side ymca',b'',b'',b'yes',"b'2695it(child care it center), 7144ps(hs collaboration with c'",b'',b'',b'bobbie dickens',b'bdickens@ymcachicago.org',b'bobbie dickens',b'',b'dorothy cole-gary',b'60637',b'cps_early_childhood_portal_scrape.csv',b'9470700',b'282881',b'yes',b'woodlawn',b'woodlawn',b'child care',b'',b'',b'ymca of metropolitan chicago',b'1296',b'yes'
541,0.793031513691,1903,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO WABASH,3763 S WABASH AVE ,60653,2850020,,,,,,,YMCA OF METROPOLITAN CHICAGO,DOUGLAS,,,,,LaVonna Loving,No,No,Yes,2133SA(School Age (SA)),,,,,,,,,,b'3763 s wabash ave',b'part day/full day',b'',b'www.ymcachicago.org',b'',b'school age',b'',b'ymca of metropolitan chicago wabash',b'',b'',b'no',b'2133sa(school age (sa))',b'',b'',b'lavonna loving',b'',b'lavonna loving',b'',b'dorothy cole-gary',b'60653',b'cps_early_childhood_portal_scrape.csv',b'2850020',b'',b'no',b'',b'douglas',b'child care',b'',b'',b'ymca of metropolitan chicago',b'1200',b'yes'
1088,,1904,DFSS_AgencySiteLies_2012.csv,Abraham Lincoln Center Abraham-Lincoln,3858 S. Cottage Grove ,60654,2851390,,,,,,,Abraham Lincoln Center,,,,,,,,,,,www.abelink.org,Zirl Smith,Rosalyn Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,0.385084470113,1905,DFSS_AgencySiteLies_2012.csv,Abraham Lincoln Center Lincoln Roseland,7 E. 119th St. ,60628,2647633,,,,,,,Abraham Lincoln Center,,,,,,,,,,,www.abelink.org,Zirl Smith,Barbara Woods,,,,,,,b'7 e 119th st',b'extended day',b'',b'www.abelink.org',b'',b'child care',b'',b'abraham lincoln centre - lincoln - roseland',b'',b'',b'no',b'3175ps(hs collaboration with childcare & prek)',b'',b'',b'barbara woods',b'',b'barbara woods',b'',b'zirl smith',b'60628',b'cps_early_childhood_portal_scrape.csv',b'2647632',b'',b'yes',b'',b'west pullman',b'',b'',b'',b'abraham lincoln centre',b'1386',b'no'
723,0.561259696881,1906,DFSS_AgencySiteLies_2012.csv,Abraham Lincoln Center Lincoln/King,4314 S. Cottage Grove ,60653,7472310,,,,,,,Abraham Lincoln Center,,,,,,,,,,,www.abelink.org,Zirl Smith,Keita King,,,,,,,b'4314 s cottage grove',b'half day/full day',b'',b'www.abelink.org',b'',b'child care',b'',b'abraham lincoln centre - lincoln - king',b'',b'',b'no',b'7100ps(hs collaboration with childcare & prek)',b'',b'',b'joyce wallace',b'',b'keita king',b'',b'zirl smith',b'60653',b'cps_early_childhood_portal_scrape.csv',b'7472310',b'',b'yes',b'',b'grand boulevard',b'child care',b'',b'',b'abraham lincoln centre',b'1279',b'no'
724,0.45783868432,1907,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services Albany Location",5954 S Albany ,60629,7377810,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Mildred Burnside,,,,,,,b'5954 s albany',"b'8-11 hours, varies by facility'",b'',b'www.adasmckinley.org',b'',b'community partnerships',b'',b'ada s. mckinley community services albany location',b'',b'',b'no',b'',b'',b'',b'mildred burnside',b'',b'mildred burnside',b'',"b'george jones, jr.'",b'60629',b'dfss_agencysitelies_2012.csv',b'7377810',b'',b'yes',b'',b'chicago lawn',b'',b'',b'',b'ada s. mckinley community services',b'1388',b'no'
725,0.915677,1908,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services Children's Center (Halsted)",12803 S Halsted ,60628,2645171,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Rosalyn Patton,,,,,,,b'12803 s halsted',b'',b'',b'www.adasmckinley.org',b'',b'',b'',"b""ada s. mckinley community services children's center (halsted)""",b'',b'',b'no',b'',b'',b'',b'olivia ramsey',b'',b'rosalyn patton',b'',"b'george jones, jr.'",b'60628',b'dfss_agencysitelies_2012.csv',b'2645171',b'',b'yes',b'',b'west pullman',b'',b'',b'',b'ada s. mckinley community services',b'1908',b'no'
726,0.912465,1909,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services Little Genius",11439 S Michigan Ave. ,60628,6298091,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Vera Webbs,,,,,,,b'11439 s michigan ave.',b'',b'',b'www.adasmckinley.org',b'',b'',b'',b'ada s. mckinley community services little genius',b'',b'',b'no',b'',b'',b'',b'melissa carter',b'',b'vera webbs',b'',"b'george jones, jr.'",b'60628',b'dfss_agencysitelies_2012.csv',b'6298091',b'',b'yes',b'',b'roseland',b'',b'',b'',b'ada s. mckinley community services',b'1909',b'no'
